Reference_Video,Positive_Video,Reference_Length,Positive_Length,Start_Copy
c03_202101301120.mp4,c03_20210212113121.mp4,175,19474,10405
c03_202101301120.mp4,c03_20210213111003.mp4,175,24657,16909
c03_202101301120.mp4,c03_20210215113214.mp4,175,15517,11034
c03_202101301120.mp4,c03_20210216113413.mp4,175,7311,5509
c03_202101301120.mp4,c03_20210217113350.mp4,175,16303,6591
c03_202101301120.mp4,c03_20210218112932.mp4,175,22624,14042
c03_202101301120.mp4,c03_20210218113541.mp4,175,13512,2982
c03_202101301120.mp4,c03_20210219112952.mp4,175,24901,13167
c03_202101301120.mp4,c03_20210221111138.mp4,175,19270,15522
c03_202101301120.mp4,c03_20210222113710.mp4,175,5598,229
c03_202101301120.mp4,c03_20210224113520.mp4,175,11415,3874
c03_202101301120.mp4,c03_20210225112959.mp4,175,15281,13383
c03_202101301120.mp4,c03_20210226113036.mp4,175,19146,13812
c03_202101301129.mp4,c03_20210130112538.mp4,381,17197,9480
c03_202101301200.mp4,c03_20210130115844.mp4,204,12762,3060
c03_202101301200.mp4,c03_20210201114538.mp4,204,20138,14214
c03_202101301200.mp4,c03_20210202114641.mp4,204,18068,12359
c03_202101301200.mp4,c03_20210203115110.mp4,204,6561,4163
c03_202101301200.mp4,c03_20210204114955.mp4,204,11828,6332
c03_202101301200.mp4,c03_20210205115100.mp4,204,19119,17292
c03_202101301200.mp4,c03_20210206115322.mp4,204,19834,12633
c03_202101301200.mp4,c03_20210209114925.mp4,204,9282,7457
c03_202101301200.mp4,c03_20210211115105.mp4,204,10278,4040
c03_202101301200.mp4,c03_20210213115717.mp4,204,8389,6166
c03_202101301200.mp4,c03_20210215114424.mp4,204,21509,16465
c03_202101301200.mp4,c03_20210216114738.mp4,204,14170,10528
c03_202101301200.mp4,c03_20210218114619.mp4,204,18039,13068
c03_202101301200.mp4,c03_20210220115420.mp4,204,15307,11117
c03_202101301200.mp4,c03_20210222115628.mp4,204,16422,7428
c03_202101301200.mp4,c03_20210225115640.mp4,204,13215,6958
c03_202101301200.mp4,c03_20210227115754.mp4,204,17618,4750
c03_202101301200.mp4,c03_20210228115714.mp4,204,6980,5984
c03_202101301515.mp4,c03_20210130151213.mp4,112,12074,7560
c03_202101301515.mp4,c03_20210206151016.mp4,112,21658,8306
c03_202101301515.mp4,c03_20210213151215.mp4,112,10186,6328
c03_202101301515.mp4,c03_20210220151559.mp4,112,11498,2916
c03_202101301615.mp4,c03_20210130161450.mp4,119,9794,990
c03_202101301615.mp4,c03_20210206160906.mp4,119,9645,8336
c03_202101301615.mp4,c03_20210213161010.mp4,119,17315,7738
c03_202101301615.mp4,c03_20210220161425.mp4,119,7367,1009
c03_202101301708.mp4,c03_20210130170151.mp4,296,28441,9930
c03_202101301708.mp4,c03_20210131103227.mp4,296,25224,11478
c03_202101301708.mp4,c03_20210206170347.mp4,296,9916,5172
c03_202101301708.mp4,c03_20210207110443.mp4,296,12609,1386
c03_202101301708.mp4,c03_20210213170318.mp4,296,16420,7856
c03_202101301708.mp4,c03_20210214113833.mp4,296,17164,5940
c03_202101301708.mp4,c03_20210220170410.mp4,296,29336,7542
c03_202101301708.mp4,c03_20210221110649.mp4,296,4763,2315
c03_202101301708.mp4,c03_20210227170428.mp4,296,7337,6501
c03_202101301708.mp4,c03_20210228105600.mp4,296,11356,4517
c03_202101301710.mp4,c03_20210130170151.mp4,48,28441,15750
c03_202101301715.mp4,c03_20210130171801.mp4,268,18841,1170
c03_202101301715.mp4,c03_20210206171335.mp4,268,15073,8151
c03_202101301715.mp4,c03_20210213171652.mp4,268,16985,3259
c03_202101301715.mp4,c03_20210220170410.mp4,268,29336,26890
c03_202101301715.mp4,c03_20210220171815.mp4,268,11618,1560
c03_202101301715.mp4,c03_20210227171828.mp4,268,6023,163
c03_202101301755.mp4,c03_20210130175446.mp4,29,11862,5940
c03_202101301755.mp4,c03_20210206175358.mp4,29,18337,7555
c03_202101301755.mp4,c03_20210213175526.mp4,29,12970,4667
c03_202101301755.mp4,c03_20210220175746.mp4,29,5363,1020
c03_202101301755.mp4,c03_20210227175714.mp4,29,19021,1702
c03_202101301900.mp4,c03_20210130185612.mp4,203,11802,8790
c03_202101301900.mp4,c03_20210131185949.mp4,203,7220,2242
c03_202101301900.mp4,c03_20210201185643.mp4,203,7457,1032
c03_202101301900.mp4,c03_20210202182650.mp4,203,16001,7668
c03_202101301900.mp4,c03_20210202185443.mp4,203,17229,10919
c03_202101301900.mp4,c03_20210204185654.mp4,203,17285,7427
c03_202101301900.mp4,c03_20210205185643.mp4,203,16776,7401
c03_202101301900.mp4,c03_20210206185711.mp4,203,7844,6795
c03_202101301900.mp4,c03_20210208182723.mp4,203,11084,6670
c03_202101301900.mp4,c03_20210208183010.mp4,203,21359,1660
c03_202101301900.mp4,c03_20210208185752.mp4,203,6644,5609
c03_202101301900.mp4,c03_20210209185935.mp4,203,7400,2458
c03_202101301900.mp4,c03_20210210182658.mp4,203,10126,7432
c03_202101301900.mp4,c03_20210210185936.mp4,203,14683,2125
c03_202101301900.mp4,c03_20210211183103.mp4,203,20259,116
c03_202101301900.mp4,c03_20210211185827.mp4,203,16323,5053
c03_202101301900.mp4,c03_20210212185809.mp4,203,14196,5391
c03_202101301900.mp4,c03_20210213185815.mp4,203,10809,4901
c03_202101301900.mp4,c03_20210214185905.mp4,203,17951,3282
c03_202101301900.mp4,c03_20210215190032.mp4,203,13692,914
c03_202101301900.mp4,c03_20210216185555.mp4,203,10724,9347
c03_202101301900.mp4,c03_20210218182902.mp4,203,22620,3707
c03_202101301900.mp4,c03_20210218185716.mp4,203,12849,7382
c03_202101301900.mp4,c03_20210220185825.mp4,203,8861,4263
c03_202101301900.mp4,c03_20210221185323.mp4,203,21787,13548
c03_202101301900.mp4,c03_20210222185936.mp4,203,5512,2523
c03_202101301900.mp4,c03_20210223190042.mp4,203,7848,425
c03_202101301900.mp4,c03_20210227185915.mp4,203,9199,3140
c03_202101301900.mp4,c03_20210228185842.mp4,203,17741,4386
c03_202101301930.mp4,c03_20210130193053.mp4,203,8473,540
c03_202101301930.mp4,c03_20210131192619.mp4,203,13386,8748
c03_202101301930.mp4,c03_20210201192600.mp4,203,8983,2568
c03_202101301930.mp4,c03_20210203192717.mp4,203,8120,6971
c03_202101301930.mp4,c03_20210204192632.mp4,203,10339,8344
c03_202101301930.mp4,c03_20210207192903.mp4,203,9675,3828
c03_202101301930.mp4,c03_20210208192513.mp4,203,14437,10693
c03_202101301930.mp4,c03_20210213192238.mp4,203,16150,15377
c03_202101301930.mp4,c03_20210216192102.mp4,203,27871,18241
c03_202101301930.mp4,c03_20210219192614.mp4,203,23097,8866
c03_202101301930.mp4,c03_20210220193059.mp4,203,2299,386
c03_202101301930.mp4,c03_20210221192923.mp4,203,6617,3246
c03_202101301930.mp4,c03_20210222193048.mp4,203,5926,670
c03_202101301930.mp4,c03_20210223192652.mp4,203,17951,7726
c03_202101301930.mp4,c03_20210224192933.mp4,203,10663,2912
c03_202101301930.mp4,c03_20210225192950.mp4,203,19714,2395
c03_202101301930.mp4,c03_20210226192849.mp4,203,6588,4232
c03_202101301930.mp4,c03_20210227192704.mp4,203,19868,7374
c03_202101301930.mp4,c03_20210228192915.mp4,203,16028,3466
c03_202101302005.mp4,c03_20210130200929.mp4,265,11800,2130
c03_202101302005.mp4,c03_20210206200756.mp4,265,6139,4112
c03_202101302005.mp4,c03_20210213200811.mp4,265,17317,7346
c03_202101302005.mp4,c03_20210220201104.mp4,265,9230,2602
c03_202101302035.mp4,c03_20210130203605.mp4,388,14679,4590
c03_202101302035.mp4,c03_20210201204224.mp4,388,12223,3496
c03_202101302035.mp4,c03_20210202204333.mp4,388,9731,8586
c03_202101302035.mp4,c03_20210203204546.mp4,388,12824,4568
c03_202101302035.mp4,c03_20210204204612.mp4,388,9646,3829
c03_202101302035.mp4,c03_20210205204051.mp4,388,25110,13411
c03_202101302035.mp4,c03_20210206203100.mp4,388,33769,11851
c03_202101302035.mp4,c03_20210208204331.mp4,388,28462,11074
c03_202101302035.mp4,c03_20210209204735.mp4,388,18245,2624
c03_202101302035.mp4,c03_20210210204507.mp4,388,16571,6289
c03_202101302035.mp4,c03_20210211204427.mp4,388,19719,7789
c03_202101302035.mp4,c03_20210212204545.mp4,388,18039,4879
c03_202101302035.mp4,c03_20210213203541.mp4,388,15639,6679
c03_202101302035.mp4,c03_20210215204506.mp4,388,9319,6155
c03_202101302035.mp4,c03_20210216204755.mp4,388,16147,919
c03_202101302035.mp4,c03_20210217204746.mp4,388,2151,1699
c03_202101302035.mp4,c03_20210218204318.mp4,388,12069,10052
c03_202101302035.mp4,c03_20210219204843.mp4,388,18183,109
c03_202101302035.mp4,c03_20210220203626.mp4,388,17256,5681
c03_202101302035.mp4,c03_20210222204413.mp4,388,15584,9591
c03_202101302035.mp4,c03_20210223204726.mp4,388,10633,1487
c03_202101302035.mp4,c03_20210224204257.mp4,388,29243,11279
c03_202101302035.mp4,c03_20210225204253.mp4,388,25107,10634
c03_202101302035.mp4,c03_20210226204428.mp4,388,14535,8419
c03_202101302035.mp4,c03_20210227200816.mp4,388,10544,8370
c03_202101302050.mp4,c03_20210131205827.mp4,193,23011,8071
c03_202101302050.mp4,c03_20210202210053.mp4,193,15604,2430
c03_202101302050.mp4,c03_20210203205524.mp4,193,15584,13088
c03_202101302050.mp4,c03_20210205205910.mp4,193,17885,5920
c03_202101302050.mp4,c03_20210206205613.mp4,193,13335,15
c03_202101302050.mp4,c03_20210207210316.mp4,193,3682,3414
c03_202101302050.mp4,c03_20210209210241.mp4,193,18518,256
c03_202101302050.mp4,c03_20210211205633.mp4,193,17800,11675
c03_202101302050.mp4,c03_20210212205843.mp4,193,28165,7308
c03_202101302050.mp4,c03_20210214210017.mp4,193,13567,5208
c03_202101302050.mp4,c03_20210215210028.mp4,193,17643,4280
c03_202101302050.mp4,c03_20210216210158.mp4,193,10157,932
c03_202101302050.mp4,c03_20210217210144.mp4,193,8120,2033
c03_202101302050.mp4,c03_20210218210149.mp4,193,16302,2720
c03_202101302050.mp4,c03_20210221210132.mp4,193,12856,7540
c03_202101302050.mp4,c03_20210228210245.mp4,193,9107,1886
c03_202101310935.mp4,c03_20210131092703.mp4,204,23674,14960
c03_202101310935.mp4,c03_20210206103420.mp4,204,14142,4389
c03_202101310935.mp4,c03_20210207095829.mp4,204,9551,5399
c03_202101310935.mp4,c03_20210213103251.mp4,204,14564,7183
c03_202101310935.mp4,c03_20210214095719.mp4,204,17166,14125
c03_202101310935.mp4,c03_20210220094047.mp4,204,11231,1734
c03_202101310935.mp4,c03_20210221093438.mp4,204,18995,10702
c03_202101310935.mp4,c03_20210228102721.mp4,204,22237,5469
c03_202101311009.mp4,c03_20210130103820.mp4,40,15284,6540
c03_202101311009.mp4,c03_20210131100540.mp4,40,23644,8630
c03_202101311009.mp4,c03_20210131195442.mp4,40,14504,11651
c03_202101311009.mp4,c03_20210203161345.mp4,40,8777,7643
c03_202101311009.mp4,c03_20210203225934.mp4,40,12943,9763
c03_202101311009.mp4,c03_20210204104511.mp4,40,22504,2846
c03_202101311009.mp4,c03_20210204200700.mp4,40,12344,4742
c03_202101311009.mp4,c03_20210208160543.mp4,40,11619,7598
c03_202101311009.mp4,c03_20210211223733.mp4,40,12943,8817
c03_202101311009.mp4,c03_20210214170230.mp4,40,29039,12796
c03_202101311009.mp4,c03_20210215204506.mp4,40,9319,4846
c03_202101311009.mp4,c03_20210216161358.mp4,40,8147,4118
c03_202101311009.mp4,c03_20210217160900.mp4,40,5629,3085
c03_202101311009.mp4,c03_20210218125149.mp4,40,21517,9383
c03_202101311009.mp4,c03_20210219112722.mp4,40,15036,2736
c03_202101311009.mp4,c03_20210220170410.mp4,40,29336,7001
c03_202101311009.mp4,c03_20210220200059.mp4,40,16571,11735
c03_202101311009.mp4,c03_20210221171022.mp4,40,4280,836
c03_202101311009.mp4,c03_20210221200515.mp4,40,11078,3864
c03_202101311009.mp4,c03_20210223200318.mp4,40,23430,11783
c03_202101311009.mp4,c03_20210224104440.mp4,40,15462,2844
c03_202101311009.mp4,c03_20210225112959.mp4,40,15281,11786
c03_202101311009.mp4,c03_20210225135550.mp4,40,8835,3676
c03_202101311009.mp4,c03_20210225195941.mp4,40,7632,4605
c03_202101311009.mp4,c03_20210226235325.mp4,40,6713,3770
c03_202101311009.mp4,c03_20210227170428.mp4,40,7337,4550
c03_202101311009.mp4,c03_20210228170117.mp4,40,12398,9075
c03_202101311009.mp4,c03_20210228195811.mp4,40,8204,4992
c03_202101311210.mp4,c03_20210131120400.mp4,234,15130,12110
c03_202101312005.mp4,c03_20210131200404.mp4,232,10541,4710
c03_202101312005.mp4,c03_20210207200506.mp4,232,17762,4724
c03_202101312005.mp4,c03_20210214200353.mp4,232,12040,5031
c03_202101312005.mp4,c03_20210221200515.mp4,232,11078,5296
c03_202101312005.mp4,c03_20210228200348.mp4,232,5896,4746
c03_202101312054.mp4,c03_20210131205827.mp4,174,23011,2520
c03_202101312054.mp4,c03_20210221210132.mp4,174,12856,78
c03_202102010700.mp4,c03_20210130095731.mp4,141,15966,12094
c03_202102010700.mp4,c03_20210201065246.mp4,141,14650,880
c03_202102010700.mp4,c03_20210201071645.mp4,141,14137,5728
c03_202102010700.mp4,c03_20210202065626.mp4,141,11806,6241
c03_202102010700.mp4,c03_20210202071025.mp4,141,23459,5211
c03_202102010700.mp4,c03_20210203064638.mp4,141,17678,11923
c03_202102010700.mp4,c03_20210203070346.mp4,141,14980,5233
c03_202102010700.mp4,c03_20210203071619.mp4,141,12430,6543
c03_202102010700.mp4,c03_20210204071500.mp4,141,19955,8896
c03_202102010700.mp4,c03_20210205064556.mp4,141,17409,13203
c03_202102010700.mp4,c03_20210205065654.mp4,141,16211,5423
c03_202102010700.mp4,c03_20210205071154.mp4,141,9341,2565
c03_202102010700.mp4,c03_20210205071912.mp4,141,8778,1385
c03_202102010700.mp4,c03_20210206095638.mp4,141,15728,14450
c03_202102010700.mp4,c03_20210208071251.mp4,141,19209,14032
c03_202102010700.mp4,c03_20210208071552.mp4,141,14199,8602
c03_202102010700.mp4,c03_20210208072647.mp4,141,20613,12852
c03_202102010700.mp4,c03_20210208100858.mp4,141,18094,17754
c03_202102010700.mp4,c03_20210208102351.mp4,141,16838,3114
c03_202102010700.mp4,c03_20210209065706.mp4,141,21815,4835
c03_202102010700.mp4,c03_20210209070025.mp4,141,17284,13195
c03_202102010700.mp4,c03_20210209071831.mp4,141,14504,6035
c03_202102010700.mp4,c03_20210209073531.mp4,141,15942,95
c03_202102010700.mp4,c03_20210210065642.mp4,141,16781,5758
c03_202102010700.mp4,c03_20210210065748.mp4,141,18607,18108
c03_202102010700.mp4,c03_20210210071923.mp4,141,9168,3178
c03_202102010700.mp4,c03_20210210073045.mp4,141,13543,6618
c03_202102010700.mp4,c03_20210211065947.mp4,141,16356,241
c03_202102010700.mp4,c03_20210211070731.mp4,141,18550,13111
c03_202102010700.mp4,c03_20210211072843.mp4,141,12667,10801
c03_202102010700.mp4,c03_20210211074007.mp4,141,5754,2251
c03_202102010700.mp4,c03_20210211101132.mp4,141,15672,13042
c03_202102010700.mp4,c03_20210211103129.mp4,141,10721,1822
c03_202102010700.mp4,c03_20210212065700.mp4,141,14143,5201
c03_202102010700.mp4,c03_20210212070048.mp4,141,14196,12271
c03_202102010700.mp4,c03_20210212072407.mp4,141,15043,6021
c03_202102010700.mp4,c03_20210212072418.mp4,141,16961,5691
c03_202102010700.mp4,c03_20210212073727.mp4,141,10873,5921
c03_202102010700.mp4,c03_20210212101156.mp4,141,16120,12968
c03_202102010700.mp4,c03_20210212103053.mp4,141,15067,2948
c03_202102010700.mp4,c03_20210213100952.mp4,141,16833,3304
c03_202102010700.mp4,c03_20210214095719.mp4,141,17166,11903
c03_202102010700.mp4,c03_20210215072828.mp4,141,9731,2286
c03_202102010700.mp4,c03_20210216073241.mp4,141,8564,129
c03_202102010700.mp4,c03_20210216100859.mp4,141,19053,12726
c03_202102010700.mp4,c03_20210216102617.mp4,141,14017,6096
c03_202102010700.mp4,c03_20210217072441.mp4,141,18069,5891
c03_202102010700.mp4,c03_20210217100938.mp4,141,18902,15685
c03_202102010700.mp4,c03_20210217102419.mp4,141,16897,13945
c03_202102010700.mp4,c03_20210218072310.mp4,141,21149,7979
c03_202102010700.mp4,c03_20210218072400.mp4,141,9469,6489
c03_202102010700.mp4,c03_20210219072823.mp4,141,13267,7877
c03_202102010700.mp4,c03_20210222070254.mp4,141,19387,12180
c03_202102010700.mp4,c03_20210222071917.mp4,141,12195,6600
c03_202102010700.mp4,c03_20210222072743.mp4,141,6465,3370
c03_202102010700.mp4,c03_20210222102922.mp4,141,19176,1180
c03_202102010700.mp4,c03_20210223071707.mp4,141,16834,9063
c03_202102010700.mp4,c03_20210223071921.mp4,141,14173,5053
c03_202102010700.mp4,c03_20210223072003.mp4,141,13092,3793
c03_202102010700.mp4,c03_20210223074225.mp4,141,10395,143
c03_202102010700.mp4,c03_20210223102945.mp4,141,21543,4380
c03_202102010700.mp4,c03_20210224071602.mp4,141,15817,12067
c03_202102010700.mp4,c03_20210224073514.mp4,141,13994,2177
c03_202102010700.mp4,c03_20210224101235.mp4,141,16509,12582
c03_202102010700.mp4,c03_20210224102740.mp4,141,12076,9373
c03_202102010700.mp4,c03_20210225072033.mp4,141,11024,3644
c03_202102010700.mp4,c03_20210225073522.mp4,141,10637,884
c03_202102010700.mp4,c03_20210225074119.mp4,141,5242,2124
c03_202102010700.mp4,c03_20210225101106.mp4,141,16571,14367
c03_202102010700.mp4,c03_20210225102747.mp4,141,18759,8277
c03_202102010700.mp4,c03_20210226070122.mp4,141,14385,13818
c03_202102010700.mp4,c03_20210226070857.mp4,141,12733,12118
c03_202102010700.mp4,c03_20210226072010.mp4,141,9496,3888
c03_202102010700.mp4,c03_20210226072556.mp4,141,20914,6208
c03_202102010700.mp4,c03_20210226073958.mp4,141,12277,5598
c03_202102010700.mp4,c03_20210226102906.mp4,141,13003,5276
c03_202102010700.mp4,c03_20210228100653.mp4,141,15130,5516
c03_202102011048.mp4,c03_20210201104413.mp4,294,15013,7320
c03_202102011048.mp4,c03_20210202104409.mp4,294,20558,7653
c03_202102011048.mp4,c03_20210203104245.mp4,294,13597,8599
c03_202102011048.mp4,c03_20210204104511.mp4,294,22504,4839
c03_202102011048.mp4,c03_20210205104946.mp4,294,13215,426
c03_202102011048.mp4,c03_20210208104028.mp4,294,18367,14447
c03_202102011048.mp4,c03_20210211104055.mp4,294,12822,11944
c03_202102011048.mp4,c03_20210212104431.mp4,294,18100,5486
c03_202102011048.mp4,c03_20210216104730.mp4,294,7065,433
c03_202102011048.mp4,c03_20210217104042.mp4,294,14680,12412
c03_202102011048.mp4,c03_20210222104527.mp4,294,7129,3500
c03_202102011048.mp4,c03_20210223104615.mp4,294,10035,2459
c03_202102011048.mp4,c03_20210224104440.mp4,294,15462,4946
c03_202102011048.mp4,c03_20210225104310.mp4,294,15515,6672
c03_202102011048.mp4,c03_20210226104341.mp4,294,15554,7533
c03_202102011225.mp4,c03_20210202121220.mp4,203,30320,24495
c03_202102011225.mp4,c03_20210205122556.mp4,203,8087,361
c03_202102011225.mp4,c03_20210208122337.mp4,203,6193,3837
c03_202102011225.mp4,c03_20210211121610.mp4,203,25408,17475
c03_202102011225.mp4,c03_20210212122312.mp4,203,20130,4393
c03_202102011225.mp4,c03_20210215121518.mp4,203,21453,18824
c03_202102011225.mp4,c03_20210216121636.mp4,203,22020,17028
c03_202102011225.mp4,c03_20210217122132.mp4,203,20583,8071
c03_202102011225.mp4,c03_20210218121743.mp4,203,17193,14385
c03_202102011225.mp4,c03_20210222122530.mp4,203,7848,623
c03_202102011225.mp4,c03_20210223122042.mp4,203,17348,9434
c03_202102011225.mp4,c03_20210227122157.mp4,203,9883,7280
c03_202102011255.mp4,c03_20210201125430.mp4,329,17497,6530
c03_202102011255.mp4,c03_20210202125814.mp4,329,6201,158
c03_202102011255.mp4,c03_20210203125526.mp4,329,6466,4969
c03_202102011255.mp4,c03_20210204125240.mp4,329,18759,10600
c03_202102011255.mp4,c03_20210205125514.mp4,329,17256,5345
c03_202102011255.mp4,c03_20210208125532.mp4,329,7725,3990
c03_202102011255.mp4,c03_20210212125252.mp4,329,12614,8687
c03_202102011255.mp4,c03_20210215125334.mp4,329,10126,8816
c03_202102011255.mp4,c03_20210216125108.mp4,329,19920,12069
c03_202102011255.mp4,c03_20210217125322.mp4,329,14232,8033
c03_202102011255.mp4,c03_20210222125742.mp4,329,16812,1463
c03_202102011255.mp4,c03_20210223125658.mp4,329,17013,3339
c03_202102011255.mp4,c03_20210224125308.mp4,329,19058,8895
c03_202102011255.mp4,c03_20210225125135.mp4,329,18491,11498
c03_202102011255.mp4,c03_20210226125448.mp4,329,9584,6200
c03_202102011405.mp4,c03_20210201140017.mp4,149,14803,4320
c03_202102011405.mp4,c03_20210201150957.mp4,149,6856,1087
c03_202102011405.mp4,c03_20210202135953.mp4,149,20226,9951
c03_202102011405.mp4,c03_20210202151143.mp4,149,7280,5203
c03_202102011405.mp4,c03_20210203135750.mp4,149,18032,12448
c03_202102011405.mp4,c03_20210203151109.mp4,149,12136,6569
c03_202102011405.mp4,c03_20210204140300.mp4,149,13537,6983
c03_202102011405.mp4,c03_20210204151220.mp4,149,13213,7396
c03_202102011405.mp4,c03_20210205140245.mp4,149,9702,4634
c03_202102011405.mp4,c03_20210205151244.mp4,149,9076,4782
c03_202102011405.mp4,c03_20210209151316.mp4,149,9825,2092
c03_202102011405.mp4,c03_20210211151416.mp4,149,12131,3814
c03_202102011405.mp4,c03_20210212135450.mp4,149,17168,16203
c03_202102011405.mp4,c03_20210212151300.mp4,149,6948,1157
c03_202102011405.mp4,c03_20210217135636.mp4,149,19383,11944
c03_202102011405.mp4,c03_20210217150908.mp4,149,12549,6858
c03_202102011405.mp4,c03_20210219151134.mp4,149,16002,4930
c03_202102011745.mp4,c03_20210130175446.mp4,29,11862,5925
c03_202102011745.mp4,c03_20210201173821.mp4,29,23103,9710
c03_202102011745.mp4,c03_20210202174514.mp4,29,10811,4294
c03_202102011745.mp4,c03_20210202182650.mp4,29,16001,1324
c03_202102011745.mp4,c03_20210203174132.mp4,29,15882,6896
c03_202102011745.mp4,c03_20210204174542.mp4,29,21659,4035
c03_202102011745.mp4,c03_20210205174616.mp4,29,13066,4578
c03_202102011745.mp4,c03_20210206175358.mp4,29,18337,7540
c03_202102011745.mp4,c03_20210208182723.mp4,29,11084,31
